Player,Real time,In-game time,Difficulty,F3,Mods,Date,userlink
thodoris254,50m 13s 100ms,50m 05s 250ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Aleksa_V
Aleksa_V,50m 07s 500ms,50m 07s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MikeWazowsky
MikeWazowsky,50m 13s 094ms,50m 13s 094ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/baq
baq,50m 16s,50m 16s,1.16.1,Easy,No F3,Vanilla,https://www.speedrun.com/user/Jawunleashed
Jawunleashed,50m 16s,50m 16s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Shadedd
Shadedd,50m 17s,50m 17s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/CozyBTW
CozyBTW,50m 24s 740ms,50m 23s 050ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Bigfatpengo
Bigfatpengo,50m 24s 042ms,50m 24s 042ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/JamesDash
JamesDash,51m 07s,50m 24s 057ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Julgane
Julgane,50m 33s,50m 33s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Craselin
Craselin,50m 39s 060ms,50m 39s 060ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/cobrasrock
cobrasrock,50m 39s 950ms,50m 39s 950ms,1.16.4,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Olinequ
Olinequ,50m 40s,50m 40s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Sidoku
Sidoku,50m 44s 600ms,50m 44s 133ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Vojtas131
Vojtas131,50m 58s,50m 51s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/haz
haz,52m 22s 530ms,50m 53s 250ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Schleem
Schleem,50m 56s 085ms,50m 56s 085ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Tomatobird8
Tomatobird8,50m 57s 380ms,50m 57s,1.16.1,Easy,No F3,CaffeineMC,https://www.speedrun.com/user/Evvz
Evvz,51m 01s,50m 58s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ExtremeBleach
ExtremeBleach,51m 42s 250ms,50m 59s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/XiomaraOfficial
XiomaraOfficial,52m 23s,51m 06s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Hot_Dog_Guy
Hot_Dog_Guy,51m 16s 770ms,51m 07s 250ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/JacobQc
JacobQc,51m 10s,51m 08s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Vilka
Vilka,51m 19s 220ms,51m 08s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Treyfes3
Treyfes3,51m 09s 740ms,51m 09s 740ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Ian_Me4
Ian_Me4,51m 11s 063ms,51m 11s 033ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/TMBeats
TMBeats,51m 15s 043ms,51m 16s 040ms,1.16.3,Easy,F3,Vanilla,https://www.speedrun.com/user/ZurdoLo
ZurdoLo,51m 16s 064ms,51m 16s 064ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/HorrorDoesSpeedRuns
HorrorDoesSpeedRuns,51m 25s 500ms,51m 17s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Natani_K
Natani_K,51m 34s 410ms,51m 21s 970ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/tamaoki
tamaoki,51m 25s 910ms,51m 25s 910ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Henwy
Henwy,51m 32s 016ms,51m 32s 016ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/luseho
luseho,51m 33s 085ms,51m 33s 085ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/SHORTms
SHORTms,51m 33s 550ms,51m 33s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/SwiftRift
SwiftRift,51m 36s 047ms,51m 36s 047ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Bradam
Bradam,53m 04s,51m 37s 250ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/JoshFeffy
JoshFeffy,51m 38s 098ms,51m 38s 098ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Cluekas
Cluekas,51m 49s 093ms,51m 40s 045ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/jackko_tv
jackko_tv,51m 44s 011ms,51m 44s 011ms,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/RafaelXDP
RafaelXDP,52m 15s,51m 49s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Zappo_OnGfuel
Zappo_OnGfuel,52m 08s 160ms,51m 53s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/SniVanov
SniVanov,52m 01s 930ms,52m 01s 930ms,1.16.1,Easy,F3,Optifine,https://www.speedrun.com/user/Turton
Turton,52m 25s 004ms,52m 03s 060ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Isaaaac
Isaaaac,52m 04s 120ms,52m 04s 120ms,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/JihKim
JihKim,52m 06s 009ms,52m 06s 009ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/DaserBit
DaserBit,52m 16s,52m 15s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/LyrixIsSoCruel
LyrixIsSoCruel,52m 19s 080ms,52m 15s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/horizonz_
horizonz_,52m 20s,52m 20s,1.16.1,Easy,F3,Optifine,https://www.speedrun.com/user/bowosc
bowosc,53m 03s,52m 23s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/MrEpicPig
MrEpicPig,52m 30s,52m 30s,1.16.1,Normal,No F3,Vanilla,https://www.speedrun.com/user/samo2406
samo2406,52m 33s 700ms,52m 33s 700ms,1.16,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ByeGeek
ByeGeek,52m 36s 680ms,52m 36s 850ms,1.16.1,Normal,No F3,CaffeineMC,https://www.speedrun.com/user/Guunnz
Guunnz,54m 08s 062ms,52m 37s 045ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Yozerman
Yozerman,52m 43s 051ms,52m 43s 051ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Krinios
Krinios,52m 47s 005ms,52m 47s 005ms,1.16.1,Easy,F3,Optifine,https://www.speedrun.com/user/Barje
Barje,52m 47s 820ms,52m 47s 820ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/7_carlos_7
7_carlos_7,53m 12s 000ms,52m 56s 000ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/quizzz_
quizzz_,52m 57s 920ms,52m 56s 850ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/tutek1
tutek1,53m 05s 010ms,53m 00s 050ms,1.16.3,Normal,F3,Vanilla,https://www.speedrun.com/user/Hipposcool
Hipposcool,53m 01s 005ms,53m 01s 005ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/cutecore
cutecore,54m 34s,53m 04s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/MagmaCaliburX
MagmaCaliburX,53m 13s 200ms,53m 05s 370ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/tsblock
tsblock,53m 52s,53m 05s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/arcticawolf
arcticawolf,53m 06s 340ms,53m 06s 340ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/CaptainObsidian
CaptainObsidian,53m 44s 038ms,53m 08s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/LightFrog
LightFrog,53m 10s 077ms,53m 10s 077ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/maxsaint15
maxsaint15,53m 18s 038ms,53m 18s 038ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Babbler
Babbler,53m 19s,53m 19s,1.16.1,Easy,F3,Optifine,https://www.speedrun.com/user/Trizze
Trizze,53m 21s 061ms,53m 21s 061ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/purplEric
purplEric,53m 22s,53m 22s,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/BurntBowser
BurntBowser,53m 56s 220ms,53m 29s 050ms,1.16.1,Hardcore,F3,Vanilla,https://www.speedrun.com/user/vratik_k
vratik_k,53m 33s,53m 33s 026ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/alewang
alewang,53m 33s 990ms,53m 33s 990ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/wadm8
wadm8,54m 15s 075ms,53m 34s 560ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/dbk69
dbk69,53m 38s 760ms,53m 38s 760ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Fetchi
Fetchi,53m 49s 130ms,53m 42s 200ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/nita0
nita0,53m 49s 850ms,53m 49s 850ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/JeviLevee
JeviLevee,53m 53s 410ms,53m 53s 410ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Lidia
Lidia,53m 57s 093ms,53m 57s 090ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/richodude
richodude,53m 59s 300ms,53m 59s 300ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/lukeyuki646
lukeyuki646,53m 51s 380ms,54m 00s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/algentCP
algentCP,55m 08s 046ms,54m 06s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/fredzio
fredzio,54m 09s 200ms,54m 09s 200ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/zce
zce,55m 10s 059ms,54m 10s 059ms,1.16.1,Easy,F3,Optifine,https://www.speedrun.com/user/PurplePython01
PurplePython01,54m 14s 310ms,54m 12s 500ms,1.16.1,Normal,No F3,Optifine,https://www.speedrun.com/user/Samurai_Kai
Samurai_Kai,54m 21s,54m 21s,1.16.4,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Codestudio365
Codestudio365,55m 53s 930ms,54m 27s 100ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/notvybz
notvybz,54m 28s 240ms,54m 28s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/kuller_117
kuller_117,54m 28s 650ms,54m 28s 650ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/trisimail
trisimail,54m 32s 007ms,54m 32s 007ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/HuggyMuggy
HuggyMuggy,54m 35s,54m 35s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/SHAFT1337
SHAFT1337,55m 06s 020ms,54m 39s 650ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Nolys_
Nolys_,54m 58s 560ms,54m 41s 300ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/BowsaMonYa
BowsaMonYa,54m 43s 500ms,54m 43s 500ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/VikingPilot
VikingPilot,54m 44s 035ms,54m 44s 035ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Prochnost
Prochnost,54m 46s 767ms,54m 46s 767ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/AA_33
AA_33,54m 46s 330ms,54m 47s 100ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/DuskL
DuskL,54m 53s 200ms,54m 53s 200ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Nic11
Nic11,54m 54s 717ms,54m 54s 717ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Phio
Phio,55m 10s 033ms,54m 59s 095ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/polyant
polyant,55m 38s 680ms,54m 59s 240ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/CrispyMe
CrispyMe,55m 16s,55m 02s 045ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Ziggy808
Ziggy808,55m 04s,55m 04s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Abstuz
Abstuz,55m 31s 920ms,55m 10s 750ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Vezixo
Vezixo,55m 29s,55m 14s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ImEduardoAG
ImEduardoAG,55m 14s 660ms,55m 14s 660ms,1.16.4,Easy,F3,Vanilla,https://www.speedrun.com/user/mattress
mattress,55m 15s 079ms,55m 15s 079ms,1.16.1,Normal,No F3,Vanilla,https://www.speedrun.com/user/CygnusGD
CygnusGD,,55m 18s 500ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Stratum3
Stratum3,55m 38s 390ms,55m 26s 250ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/PhysicsBonaFide
PhysicsBonaFide,55m 36s,55m 36s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Galoh
Galoh,55m 17s 017ms,55m 37s 005ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ReverseBlackAndWhite
ReverseBlackAndWhite,56m 30s 720ms,55m 39s 050ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ACHM3D
ACHM3D,55m 39s 210ms,55m 39s 450ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Zick407
Zick407,55m 46s,55m 46s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/xunfeng
xunfeng,55m 50s 510ms,55m 49s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Squid3000
Squid3000,55m 50s,55m 50s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/w0rthy
w0rthy,56m 11s 340ms,55m 51s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/megamaas69
megamaas69,55m 58s 024ms,55m 53s 035ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ericsong19988
ericsong19988,56m 21s 022ms,55m 56s 006ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/GipGop
GipGop,56m 01s 667ms,56m 00s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Huskar
Huskar,57m 52s 280ms,56m 03s 250ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/CreeperPhysics
CreeperPhysics,56m 45s 963ms,56m 03s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Alexdaphoenix
Alexdaphoenix,56m 06s,56m 06s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/InFect_Dilu
InFect_Dilu,57m 26s 800ms,56m 06s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/vrroy
vrroy,56m 07s 617ms,56m 07s 617ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/JKtrue
JKtrue,56m 10s,56m 10s,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/Natertater534
Natertater534,56m 11s,56m 11s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/ShootingGoats
ShootingGoats,56m 11s 010ms,56m 11s 010ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/matyjsoubozi
matyjsoubozi,56m 11s 076ms,56m 11s 076ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Orafu_dozle
Orafu_dozle,58m 09s 300ms,56m 13s 200ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/sirtymoo
sirtymoo,56m 14s 280ms,56m 14s 280ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Bobsen2k
Bobsen2k,56m 15s 029ms,56m 15s 029ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/NootNToot
NootNToot,56m 21s 770ms,56m 21s 770ms,1.16.4,Normal,No F3,Vanilla,https://www.speedrun.com/user/Jeremy7228
Jeremy7228,56m 30s 830ms,56m 24s 750ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/_i2_
_i2_,56m 36s 980ms,56m 28s 300ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/michaellyne77
michaellyne77,56m 55s 050ms,56m 29s 150ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Australia
Australia,56m 30s,56m 30s,1.16.1,Easy,F3,Optifine,https://www.speedrun.com/user/AAartic
AAartic,57m 04s 008ms,56m 35s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Fuzzykityz
Fuzzykityz,57m 28s 049ms,56m 39s 065ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Wire
Wire,56m 50s,56m 50s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/owtaCTRL
owtaCTRL,57m 03s,56m 57s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Aimsyy
Aimsyy,57m 06s,56m 58s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/LeoShaw
LeoShaw,56m 59s 600ms,56m 59s 002ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/seally
seally,57m 04s 260ms,57m 04s 260ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/UselessToast
UselessToast,57m 05s 053ms,57m 05s 053ms,1.16.3,Normal,F3,Vanilla,https://www.speedrun.com/user/CrickMc
CrickMc,57m 12s 092ms,57m 12s 092ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/LaFrost
LaFrost,57m 16s 580ms,57m 16s 210ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/currentsight
currentsight,57m 27s 050ms,57m 27s 050ms,1.16.1,Hardcore,F3,Vanilla,https://www.speedrun.com/user/xIceblue
xIceblue,57m 29s,57m 29s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Operam
Operam,57m 31s 071ms,57m 31s 071ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/McOne
McOne,57m 49s 021ms,57m 36s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Chilioa
Chilioa,57m 37s,57m 37s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/DarkblueCG
DarkblueCG,57m 40s 071ms,57m 39s 085ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/R3DOUT
R3DOUT,58m 10s 030ms,57m 40s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/WifeStealer
WifeStealer,57m 44s 630ms,57m 44s 630ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/GoldActual
GoldActual,57m 46s 400ms,57m 46s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Rubius
Rubius,57m 51s 031ms,57m 51s 031ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Intafesuuu
Intafesuuu,58m 57s 300ms,57m 54s 500ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/HungrySheep
HungrySheep,1h 00m 21s 530ms,57m 59s 750ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ski5
ski5,1h 03m 30s,58m 00s,1.16.3,Easy,F3,Vanilla,https://www.speedrun.com/user/AxyTo
AxyTo,58m 00s 022ms,58m 00s 022ms,1.16.3,Easy,F3,Vanilla,https://www.speedrun.com/user/saintcastle
saintcastle,58m 11s,58m 11s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Fomka_Wyverno
Fomka_Wyverno,58m 13s 068ms,58m 13s 068ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Brinbobia
Brinbobia,58m 17s 046ms,58m 17s 046ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Kyrzer
Kyrzer,58m 26s,58m 26s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/PoisonousMarkers
PoisonousMarkers,58m 45s 800ms,58m 28s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/nebs
nebs,58m 29s 095ms,58m 29s 095ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/hewon
hewon,58m 39s 087ms,58m 39s 090ms,1.16.3,Easy,F3,Vanilla,https://www.speedrun.com/user/Hardnaud
Hardnaud,58m 48s 071ms,58m 48s 071ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/RustyGoldGaming
RustyGoldGaming,58m 49s,58m 49s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Luqui
Luqui,59m 17s 300ms,58m 50s 860ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/NiceDinoMan
NiceDinoMan,58m 58s 070ms,58m 51s 070ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/poke_
poke_,58m 54s 098ms,58m 53s 090ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Penguinplayz
Penguinplayz,58m 55s,58m 54s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/AlphaRW
AlphaRW,58m 55s,58m 55s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ItzSycro
ItzSycro,1h 00m 17s 070ms,58m 55s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Gianni135
Gianni135,1h 00m 00s,58m 57s 085ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Hebalu
Hebalu,59m 33s,59m 04s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Galileii
Galileii,59m 06s,59m 06s,1.16.3,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Perplexus319
Perplexus319,59m 06s 042ms,59m 06s 042ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/tobeee
tobeee,59m 11s,59m 11s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/RoscoePlayz
RoscoePlayz,59m 11s 820ms,59m 11s 820ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Magna_Sam
Magna_Sam,1h 00m 28s 300ms,59m 12s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Lazerrer
Lazerrer,59m 15s 530ms,59m 15s 530ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/JeroWasTaken
JeroWasTaken,59m 36s 120ms,59m 16s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Djay_
Djay_,59m 18s 570ms,59m 18s 570ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Piko72
Piko72,59m 26s,59m 22s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/bussa_boss
bussa_boss,1h 00m 02s 083ms,59m 25s 650ms,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/Thrello
Thrello,59m 40s 033ms,59m 40s 033ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/omri2346
omri2346,1h 00m 15s,59m 40s 898ms,1.16.5,Normal,F3,Vanilla,https://www.speedrun.com/user/Joshii_Z
Joshii_Z,59m 46s 870ms,59m 46s 870ms,1.16.1,Normal,No F3,Vanilla,https://www.speedrun.com/user/OtoCill
OtoCill,59m 56s,59m 56s,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/Skeletonman40
Skeletonman40,59m 58s 014ms,59m 58s 014ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/KingDoesThings
KingDoesThings,1h 00m 00s 007ms,1h 00m 00s 007ms,1.16.3,Normal,F3,Vanilla,https://www.speedrun.com/user/Dy1anator
Dy1anator,1h 00m 05s 004ms,1h 00m 05s 004ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/ayybaddon
ayybaddon,1h 00m 12s 810ms,1h 00m 11s 950ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Meddi
Meddi,1h 00m 47s 380ms,1h 00m 34s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Sebazul5
Sebazul5,1h 00m 35s 091ms,1h 00m 35s 091ms,1.17,Easy,F3,Vanilla,https://www.speedrun.com/user/PainDesu
PainDesu,1h 00m 45s,1h 00m 45s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/GREIGAMES
GREIGAMES,1h 00m 47s 820ms,1h 00m 47s 820ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Goodshottta
Goodshottta,1h 00m 51s,1h 00m 51s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/gucciganglilaku
gucciganglilaku,1h 01m 15s 233ms,1h 01m 00s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/OrangeDec
OrangeDec,1h 01m 03s,1h 01m 01s,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/blize
blize,1h 01m 02s,1h 01m 02s,1.16.1,Easy,F3,Optifine,https://www.speedrun.com/user/Faqacy
Faqacy,1h 01m 14s,1h 01m 14s,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/Zaythorr
Zaythorr,1h 02m 50s 016ms,1h 01m 27s 030ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/LugiFox
LugiFox,1h 01m 29s 030ms,1h 01m 29s 300ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Falseness
Falseness,1h 02m 23s,1h 01m 39s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Pehnk
Pehnk,1h 01m 59s,1h 01m 48s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Scrudgie
Scrudgie,1h 02m 05s,1h 01m 53s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/_CMS
_CMS,1h 01m 54s,1h 01m 54s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/octforceheros
octforceheros,1h 02m 07s 300ms,1h 01m 57s 100ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Prrism
Prrism,1h 02m 12s 370ms,1h 02m 12s 370ms,1.16.3,Normal,F3,Vanilla,https://www.speedrun.com/user/SrDaxta
SrDaxta,1h 02m 17s,1h 02m 17s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/ImmortalKnight
ImmortalKnight,1h 01m 55s,1h 02m 24s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Katree_
Katree_,1h 02m 24s 130ms,1h 02m 24s 130ms,1.16.1,Hard,F3,Vanilla,https://www.speedrun.com/user/kakratka
kakratka,1h 02m 32s 700ms,1h 02m 32s 700ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/BrookeB07
BrookeB07,1h 02m 38s 049ms,1h 02m 38s 049ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Lobstar
