Player,Real time,In-game time,Difficulty,F3,Mods,Date,userlink
ArtisticGenius1,30m 00s 013ms,29m 56s 075ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/ytp_
drgumbah,30m 16s 790ms,29m 56s 400ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ArtisticGenius1
marinersfan824,30m 33s 480ms,29m 56s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/drgumbah
OjeteInsatisfecho,30m 35s 652ms,29m 58s 800ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/marinersfan824
YaBoiJSmith,30m 31s 570ms,29m 59s 130ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/OjeteInsatisfecho
Girtínek,30m 22s 200ms,30m 00s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/YaBoiJSmith
pavlem,30m 38s 360ms,30m 00s 400ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Girtinek
krysoer,30m 28s 410ms,30m 01s 200ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/pavlem
Anthony89810,31m 57s,30m 03s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/krysoer
DrawThatRedstone,30m 04s 910ms,30m 04s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Anthony89810
rf.,30m 27s 310ms,30m 04s 100ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/DrawThatRedstone
vis_bal,30m 05s 030ms,30m 05s 030ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/rf.
TrashPanda70,30m 26s 050ms,30m 06s 350ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/vis_bal
excambaw,30m 12s 670ms,30m 07s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/TrashPanda70
St0rmD,30m 07s 940ms,30m 07s 940ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/excambaw
Torsoto,30m 28s,30m 08s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/St0rmD
hashem0_,30m 34s 570ms,30m 09s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Torsoto
TeHax,30m 12s 520ms,30m 12s 400ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/hashem0_
FrankieSR,30m 13s 016ms,30m 12s 550ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/TeHax
stevecrafts,30m 14s,30m 14s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/FrankieSR
ThanhSchaefer,30m 16s 440ms,30m 15s 300ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/stevecrafts
Saltana,30m 21s 360ms,30m 16s 300ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ThanhSchaefer
Al3ki,30m 58s 890ms,30m 16s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Saltana
wrathofdragons,30m 45s 390ms,30m 18s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Al3ki
Hurzz,30m 46s,30m 18s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/wrathofdragons
JohnnyMosquito,30m 31s 630ms,30m 20s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Hurzz
daviddotorg,30m 28s 080ms,30m 22s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/JohnnyMosquito
Insipidness,30m 45s 310ms,30m 25s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/daviddotorg
Glitchman24,31m 44s,30m 26s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Insipidness
SpIash,31m 14s 210ms,30m 26s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Glitchman24
closet_witch,30m 44s 537ms,30m 27s 150ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/SpIash
tree_more,39m 18s 079ms,30m 28s 010ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/closet_witch
sympli,30m 38s 990ms,30m 30s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/tree_more
Dready,30m 35s 053ms,30m 31s 025ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/sympli
Torrecilha,30m 31s 400ms,30m 31s 400ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Dready
nim67,30m 38s 380ms,30m 34s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Torrecilha
HyruTV,31m 28s 820ms,30m 34s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/nim67
JemBren,30m 44s 790ms,30m 34s 750ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/HyruTV
whit3andblack,30m 12s 009ms,30m 36s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/JemBren
Cogs349,30m 55s,30m 36s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/whit3andblack
Desch,30m 37s,30m 37s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Cogs349
Jayjay370,31m 18s 500ms,30m 39s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Desch
dinojoaco,30m 54s 057ms,30m 41s 065ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Jayjay370
PatoCesar,31m 30s,30m 43s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/dinojoaco
Rahn,30m 46s 057ms,30m 44s 047ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/PatoCesar
TurbiiniSpurg,30m 47s,30m 47s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Rahn
Diaxene,31m 28s 270ms,30m 48s 700ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/TurbiiniSpurg
Fantom548,30m 52s,30m 52s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Diaxene
CoolTrainerCory,30m 52s 600ms,30m 52s 600ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Fantom548
littleroot,31m 00s 620ms,30m 53s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/CoolTrainerCory
CalebtheCrack,32m 07s 220ms,30m 54s 800ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/littleroot
Shardanaa,32m 16s 420ms,30m 55s 250ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/CalebtheCrack
NiT786,31m 09s 330ms,30m 56s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Shardanaa
lolmegatron,31m 16s 860ms,30m 56s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/NiT786
Mevarit,30m 56s 480ms,30m 56s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/lolmegatron
Hoejreged2,31m 21s 740ms,30m 56s 779ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Mevarit
no_cool_name,32m 14s,30m 57s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Hoejreged2
Xrrer,31m 35s 980ms,31m 01s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/no_cool_name
GRIDoN,31m 33s 035ms,31m 03s 055ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Xrrer
lmmtennis,31m 52s 910ms,31m 05s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/GRIDoN
BestWelSaddig,31m 15s 710ms,31m 05s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/lmmtennis
souby,31m 22s 006ms,31m 07s 015ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/BestWelSaddig
VStrizzy,31m 46s,31m 08s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/souby
JrMintz,31m 40s 550ms,31m 11s 250ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/VStrizzy
Haroon_Chan,31m 13s 250ms,31m 11s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/JrMintz
AiW0N,31m 15s 013ms,31m 12s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Haroon_Chan
karli_kolumbus09,31m 13s 750ms,31m 12s 150ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/AiW0N
At0miK_00,31m 47s,31m 17s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/karli_kolumbus09
Raaavel,31m 23s 009ms,31m 17s 035ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/At0miK_00
pmaccamp,31m 50s,31m 23s 065ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Raaavel
Mauvy,31m 24s 010ms,31m 24s 010ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/pmaccamp
landmonkey,31m 26s 025ms,31m 26s 011ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Mauvy
FsGrave,31m 28s 660ms,31m 28s 660ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/landmonkey
Creeper_Cactus,31m 46s 690ms,31m 29s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/FsGrave
Efficiency,31m 37s 200ms,31m 29s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Creeper_Cactus
FatalEA,31m 29s 333ms,31m 29s 333ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Efficiency
DaveGax,31m 35s 030ms,31m 30s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/FatalEA
NoDeer,31m 32s 048ms,31m 32s 048ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/DaveGax
BubbyWubbyTubby,32m 25s 480ms,31m 32s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/NoDeer
chachacha2103,32m 06s 008ms,31m 33s 095ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/BubbyWubbyTubby
lusiados,31m 36s 063ms,31m 34s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/chachacha2103
Frankku,36m 26s 098ms,31m 36s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/lusiados
Artemis,32m 19s,31m 36s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Frankku
LMBlaze,31m 38s 080ms,31m 38s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Artemis
Marmey,31m 42s 270ms,31m 38s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/LMBlaze
TheGreatAli,32m 34s 081ms,31m 39s 030ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Marmey
FreeNeck,31m 50s,31m 40s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/TheGreatAli
MunkeyVision,32m 24s 660ms,31m 40s 050ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/FreeNeck
Nikolech,31m 49s 630ms,31m 43s 050ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/MunkeyVision
klydethekat,32m 13s 160ms,31m 43s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Nikolech
Grapeee_,32m 06s 700ms,31m 44s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/klydethekat
KleinHD,32m 53s 050ms,31m 45s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Grapeee_
Feats,31m 50s 046ms,31m 46s 085ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/KleinHD
Rayilo,32m 00s 052ms,31m 46s 085ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Feats
gwoth,32m 00s 380ms,31m 46s 850ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Rayilo
ItzBurb,33m 26s 091ms,31m 47s 040ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/gwoth
Canuck,32m 06s 050ms,31m 47s 500ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/ItzBurb
MikelDPikel,31m 45s,31m 48s,1.16.1,Normal,No F3,Vanilla,https://www.speedrun.com/user/Canuck
Terraciid,33m 00s,31m 48s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/MikelDPikel
IdoxThePog,33m 28s 950ms,31m 48s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Terraciid
GainAim,33m 15s 560ms,31m 48s 700ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/IdoxThePog
Zethran,32m 32s 910ms,31m 49s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/GainAim
justcallmemoist,34m 50s 630ms,31m 53s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Zethran
Lolkas_meep,33m 49s 500ms,31m 55s,1.16,Easy,F3,CaffeineMC,https://www.speedrun.com/user/justcallmemoist
Eny,32m 01s 052ms,31m 55s 950ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Lolkas_meep
AquaticPickler,32m 04s 920ms,31m 56s 950ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Eny
Domca26,33m 00s 350ms,31m 58s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/AquaticPickler
TacoONG,32m 14s 580ms,32m 03s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Domca26
dreamer1002,32m 42s 230ms,32m 05s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/TacoONG
clappedlogan2k,32m 05s 054ms,32m 05s 054ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/dreamer1002
Milanche,32m 06s 020ms,32m 06s 020ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/clappedlogan2k
Doublen777,33m 41s 290ms,32m 06s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Milanche
MegaKoe,32m 36s 280ms,32m 07s 150ms,1.16.1,Hardcore,F3,CaffeineMC,https://www.speedrun.com/user/Doublen777
Torje,32m 22s,32m 09s 700ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/MegaKoe
BillCanadaCL,32m 32s 940ms,32m 09s 800ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Torje
xMax_x,32m 29s 069ms,32m 10s 015ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/BillCanadaCL
LE047,32m 11s 890ms,32m 11s 890ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/xMax_x
_Lefi,33m 16s 470ms,32m 13s 500ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/LE047
GageTM,32m 14s 051ms,32m 14s 051ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/_Lefi
Kazzimierz_,32m 15s,32m 15s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/GageTM
curl,36m 12s 340ms,32m 15s 400ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Kazzimierz_
DrAtlas252,32m 29s 520ms,32m 15s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/curl
miwet_,32m 18s 044ms,32m 16s 040ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/DrAtlas252
conVecktor,33m 23s 640ms,32m 17s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/miwet_
Mrhv,32m 18s 910ms,32m 18s 910ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/conVecktor
Borky,32m 59s,32m 19s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Mrhv
eLcacos,32m 23s 670ms,32m 20s 700ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Borky
TheSwample,32m 34s,32m 22s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/eLcacos
Kommunarka,32m 22s 008ms,32m 22s 008ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/TheSwample
Yosherax,32m 52s 590ms,32m 23s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Kommunarka
YetiToBeDiscovered,38m 09s,32m 25s 700ms,,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Yosherax
SongGuSu,33m 15s 020ms,32m 34s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/YetiToBeDiscovered
BradennZzz,32m 39s,32m 35s 710ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/SongGuSu
Hellder,33m 07s 006ms,32m 36s 030ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/BradennZzz
Avevation,33m 04s 240ms,32m 36s 900ms,1.16,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Hellder
B0pperr,33m 21s 360ms,32m 37s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Avevation
wafflewizard1,34m 20s 030ms,32m 38s 030ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/B0pperr
camcar,33m 06s 840ms,32m 38s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/wafflewizard1
Flameb0,32m 59s 150ms,32m 38s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/camcar
lasagna666,32m 47s 052ms,32m 40s 060ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Flameb0
Wheely,33m 11s 210ms,32m 44s 100ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/lasagna666
NotSoSavvyy,32m 46s 700ms,32m 45s 600ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Wheely
Scorppp,33m 12s 670ms,32m 51s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/NotSoSavvyy
JFKennedy,35m 03s 190ms,32m 52s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Scorppp
Flowerrr,32m 52s 490ms,32m 52s 490ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/JFKennedy
LuchiBuchi,32m 54s 840ms,32m 52s 810ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Flowerrr
Commandermelon,33m 02s 190ms,32m 55s 700ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/LuchiBuchi
get_robbed,32m 58s 840ms,32m 57s 390ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Commandermelon
carlemilex,34m 05s,32m 59s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/get_robbed
r3tro_1,32m 55s,33m 00s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/carlemilex
GruntStreams,33m 05s,33m 00s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/r3tro_1
FarD0x,33m 00s 007ms,33m 00s 007ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/GruntStreams
owenluke,33m 23s 000ms,33m 01s 000ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/FarD0x
Pfluger,33m 01s 046ms,33m 02s 040ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/owenluke
Redrass,33m 08s 850ms,33m 05s 673ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Pfluger
SuPurplePlatypus,33m 10s 430ms,33m 06s 650ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Redrass
BasketMaster21,33m 11s 890ms,33m 07s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/SuPurplePlatypus
Douglassolaa,33m 09s 460ms,33m 09s 460ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/BasketMaster21
taitaiYOUTUBE,33m 10s,33m 10s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Douglassolaa
Paulluap,33m 10s 030ms,33m 10s 030ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/taitaiYOUTUBE
FDGod,33m 11s 450ms,33m 11s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Paulluap
Richa64,34m 55s 038ms,33m 14s 035ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/FDGod
EatTacos,33m 16s 022ms,33m 16s 022ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Richa64
Scoria,33m 17s 760ms,33m 17s 760ms,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/EatTacos
LeonKazama,33m 18s 230ms,33m 18s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Scoria
o3oh,34m 18s 082ms,33m 18s 020ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/LeonKazama
Airships,33m 23s 051ms,33m 18s 095ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/o3oh
grax,33m 24s 560ms,33m 19s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Airships
MrxMerkz,34m 03s 860ms,33m 19s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/grax
Kodeama,33m 36s 960ms,33m 23s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MrxMerkz
edgyman,33m 25s,33m 25s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Kodeama
Kaug,33m 30s 300ms,33m 27s 300ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/edgyman
NRiver,34m 06s,33m 28s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Kaug
M_H_C,33m 33s,33m 33s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/NRiver
hypnotizd,33m 39s 140ms,33m 33s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/M_H_C
TooMoreOw,33m 46s 990ms,33m 33s 950ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/hypnotizd
coobtube,33m 50s 070ms,33m 36s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/TooMoreOw
10CPS,33m 53s 018ms,33m 36s 090ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/coobtube
Veggissss,33m 39s 510ms,33m 37s 300ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/10CPS
bboybrian,34m 29s,33m 39s,1.16,Normal,F3,Vanilla,https://www.speedrun.com/user/Veggissss
Rekford,33m 39s 830ms,33m 39s 830ms,1.16.1,Easy,No F3,Optifine,https://www.speedrun.com/user/bboybrian
der77er,34m 32s 270ms,33m 43s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Rekford
JustHamil,36m 40s 220ms,33m 43s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/der77er
CuukieKun,33m 44s,33m 44s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/JustHamil
Nqth,33m 45s 006ms,33m 44s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/CuukieKun
leelios,35m 23s 970ms,33m 47s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Nqth
acatterz,34m 06s 850ms,33m 51s 090ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/leelios
NightBird17,35m 39s,33m 51s 150ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/acatterz
MarceLOL,34m 07s 730ms,33m 51s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/NightBird17
cubfan135,34m 22s 590ms,33m 51s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MarceLOL
MeguminWasTaken,34m 25s 200ms,33m 52s 800ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/cubfan135
Jekie,34m 00s,33m 53s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/MeguminWasTaken
Darkmast3r,35m 05s 550ms,33m 54s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Jekie
feathersoc,33m 56s 011ms,33m 55s 052ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Darkmast3r
legoboyz3,33m 59s 210ms,33m 55s 700ms,1.16.1,Easy,No F3,Vanilla,https://www.speedrun.com/user/feathersoc
Nonstopmasster,37m 33s 020ms,33m 56s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/legoboyz3
kaori_hattori,33m 57s,33m 57s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Nonstopmasster
Jaqq,34m 44s,33m 58s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/kaori_hattori
XxXSzymixXxX,34m 30s 400ms,34m 00s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Jaqq
veifv,34m 00s 500ms,34m 00s 500ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/XxXSzymixXxX
Mikemino321,34m 02s,34m 02s,1.16,Normal,F3,Vanilla,https://www.speedrun.com/user/veifv
Medookin,34m 03s 310ms,34m 03s 310ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Mikemino321
plopthat,34m 57s 870ms,34m 03s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Medookin
Videogames_Man,34m 12s 015ms,34m 04s 050ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/plopthat
tsunasing,34m 04s 083ms,34m 04s 083ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Videogames_Man
nick6z,34m 09s 880ms,34m 09s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/tsunasing
ottoman,34m 14s 140ms,34m 10s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/nick6z
Zapdos123_Bruhkhar,35m 10s 497ms,34m 12s 208ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ottoman
kris990,34m 31s 850ms,34m 14s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Zapdos123_Bruhkhar
Eselous,34m 14s 380ms,34m 14s 380ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/kris990
enozo,34m 29s 640ms,34m 14s 700ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Eselous
Astro_The_Dog,34m 33s 860ms,34m 16s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/enozo
LimeJuiceOkay,34m 20s 300ms,34m 18s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Astro_The_Dog
thimoinho,35m 20s 230ms,34m 20s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/LimeJuiceOkay
ohmods,34m 25s 550ms,34m 21s 100ms,1.16.1,Hard,F3,CaffeineMC,https://www.speedrun.com/user/thimoinho
